text,label,raw_outputs,probability
焦師傅很迷，怕,2,[-1.85742188 -1.19921875  3.13671875],0.9805198745078796
這隻焦師傅本體可以 銅價持續漲它只能跟漲然後華字頭還有華碩耶XD,1,[-2.21484375  2.24023438 -2.0390625 ],0.9751608864938073
99 23T,0,[ 5.33984375 -2.5703125  -1.57128906],0.9986382315453199
我客戶.最近電纜生意一直不錯,1,[-2.91015625  3.3359375  -2.16210938],0.9940034051491246
焦家..跳過..,2,[ 1.41210938 -2.17773438  1.71679688],0.5689231398756668
PTT發標的文就會被出貨喔 屢試不爽 小心別追高,0,[ 2.45898438 -0.1640625  -0.93994141],0.9041668831473787
今天先走，剩下給高手玩,0,[ 3.85351562 -1.98925781 -0.43212891],0.9836076540237574
看看另一隻大亞 XDDDD,2,[-0.66210938 -0.9921875   1.66894531],0.8568523501923683
16口股期，坐等開噴,1,[-2.625       3.89453125 -2.9453125 ],0.9974618280471468
想請問版上各位先進 自己FT跟國內複委託都有帳戶（永豐） 因為自己買賣習慣週期都滿長的所以手續費頂多一年繳一次目前都是用複委託在買賣，因 為還沒有買過債券型ETF所以想詢問各位先進，永豐有QI資格的話如果我買債券型的ETF是 不是成本反而有機會比我直接去FT交易低呀？ 爬了一下文有QI資格可以部份減稅甚至免稅，那直接從FT買這塊應該就避不掉了，這點我 應該沒有理解錯吧？想說這應該算是複委託優點之一 --,2,[-1.9921875  -1.46679688  3.87890625],0.9924687652948961
高手,2,[-2.85546875 -1.45410156  4.43359375],0.9965555759601166
你算算台股的債券etf有沒有更低,2,[-1.57421875 -1.796875    3.99414062],0.9931752817143967
我個人是用QI複委託 可是我的營業員他們只能保證ETD不扣稅 不能保證債券ETF一定會退稅成功(雖然都有)你配息的錢在那綁個半年一年多的 也是有時間價值吧,2,[-2.22851562 -1.62207031  4.3203125 ],0.995958839262621
QI不是減稅或免稅資格…你會被扣的美國來源收益是國家間租稅協定，台美沒有，該扣30%的還是30%，ETF不論股債就是預扣30%，隔年稅務重認定有非美國來源的能退就會退，跟是不是複委託或海外券商沒關係，但要看券商有沒有自動退,2,[-1.98242188 -1.71582031  4.171875  ],0.9951261753073614
富邦永豐大昌複委託都會隔年退稅美國政府公債會退其他國家的就不會,2,[-1.85839844 -1.47851562  3.43945312],0.9878335439082156
國慶連假放完了，多空雙軍今天開始對戰， 請問要壓大還是壓小好勒？哪邊才會賺錢？ 請高手指點迷津... --,2,[-1.17773438 -1.14453125  2.7578125 ],0.9617885837097851
鞥毆ㄠ,0,[ 2.703125   -1.45214844  0.12915039],0.9158234998827021
寧可花錢玩空姐也不丟錢當空軍,1,[-1.06054688  1.37890625 -1.54199219],0.876352158227303
一切預告在先…本週台台上13000…年底上20000 ^^,1,[-2.4921875   3.51171875 -2.796875  ],0.9957286426717992
湖人冠軍,2,[-2.1953125  -1.22558594  3.48046875],0.9876851814126026
GOGOGO,2,[-0.4230957   0.12359619  0.32324219],0.43608703596772974
早安～多軍跟電視台一片樂觀！怕,1,[ 0.12817383  1.43066406 -1.984375  ],0.7664426326350235
雯晴呢... 還是狼龍還無意準備盤前股市文...,2,[-1.25976562 -1.34765625  3.125     ],0.9766743227887821
恐怖囫圇藥來了,0,[ 1.79394531 -0.99414062  0.71337891],0.713805363238217
汎德 上市,0,[ 0.81103516 -0.96972656  0.50146484],0.5256872008646516
GG 沒搓漲停 完惹,1,[-1.02539062  1.79492188 -2.37890625],0.9302493988717464
黑手今天想玩高價股？等月底套盤中零股的新韭菜,0,[ 5.16015625 -2.47460938 -1.25      ],0.9978763999004151
等等幫忙把多蛙跟火迷扛走,0,[ 2.07421875 -0.48413086 -0.63964844],0.8743456665114948
行情全面樂觀中.....,1,[-2.70117188  2.546875   -2.14453125],0.9857737529199684
早,2,[-2.49804688 -1.52246094  4.4140625 ],0.9963763273982741
您真幸運            萬三放空,0,[ 2.96484375 -0.09320068 -1.6484375 ],0.94616447663522
 盤前資料!!,2,[-2.44140625 -1.33691406  4.109375  ],0.994291497704704
大家覺得台積電今天會飆漲停嗎,1,[-2.6328125   3.7265625  -2.88085938],0.9969287050780232
995,0,[ 5.33984375 -2.60351562 -1.58398438],0.9986627232160667
安集燈燈，太陽能噴噴,1,[-2.62695312  3.9453125  -2.92578125],0.9975699526038786
今天又要摸到萬三啦,1,[-2.25195312  3.10351562 -2.6484375 ],0.9921630765779447
不可能漲停啦,1,[-0.76367188  1.29101562 -1.42382812],0.8372767889651773
cc,2,[-2.18359375 -1.71777344  4.6953125 ],0.9973378807186034
萬三收盤,1,[-2.1484375   2.64453125 -2.3359375 ],0.9850676962138158
台積飆漲停！你是要今天衝萬五嗎,1,[-2.6484375   3.83398438 -2.90429688],0.9972925680322521
台積應該不會過前高 畢竟賭盤最多就台積 哈哈哈,2,[-1.04882812 -1.29785156  2.04882812],0.9256208575603004
美國要制裁面板，雙虎又要兇了嗎,0,[ 2.60351562 -0.88964844 -0.78808594],0.9397972890314004
空爆華新科了阿,0,[ 5.15234375 -2.44335938 -1.44628906],0.998138635513831
噴噴噴,1,[-2.58007812  3.99609375 -3.01171875],0.9977073105227302
開高走低出貨盤,0,[ 5.2734375  -2.48828125 -1.50195312],0.9984352036822495
晶圓雙雄，亮紅燈收盤，結案,1,[-2.78515625  2.78320312 -1.80175781],0.9861729815303361
今天衝破萬三新高??,1,[-3.24414062  3.49414062 -2.0859375 ],0.9950674978006354
樂觀啦  哪天連線沒樂觀的,0,[ 2.91796875 -0.72412109 -0.90576172],0.9541586951863537
合一？今天好恐怖，太紅了啦,1,[-2.85742188  2.91796875 -1.69238281],0.9871168365478322
話說嘎尾老蘇的盤中連線去哪看？,2,[-2.03320312 -1.35058594  3.5234375 ],0.9886265616082688
華崩電搓真的？,0,[ 4.875      -2.25390625 -1.07910156],0.9966147289443594
該不會又是拉積盤,1,[-2.58398438  1.51660156 -0.41625977],0.8611065726444129
國巨看起來空下去是送分題,0,[ 2.07226562 -0.29467773 -0.26806641],0.8402919589919876
十成資金～這樣開盤沒辦法加碼了,1,[-2.07617188  2.8984375  -2.7109375 ],0.9895360752233578
鬼指搓這麼高 簡單盤,1,[-1.12304688  1.3359375  -1.41894531],0.8702173210179562
折折發文 準備大爆蹦,0,[ 5.30859375 -2.58203125 -1.58691406],0.9986153615036562
還有人在信試搓喔?,0,[ 1.52539062 -0.96142578  0.99560547],0.5981198293869441
版上越恐慌代表空軍越慌啦 要被嘎拉,1,[-0.34545898  1.29296875 -1.64160156],0.8016425179671162
試措太紅了，我真的很怕,1,[-2.31835938  2.59375    -2.06835938],0.9834742218849213
十成多單穩了,1,[-2.37304688  3.5390625  -2.87109375],0.9956676118729589
空安集,0,[ 5.0546875  -2.24804688 -1.46972656],0.9978637008523387
聯電今天會下山嗎 搓這麼少,0,[ 5.0859375  -2.43554688 -1.265625  ],0.9977198624988204
準哥XDDDD 黑手你別鬧惹 別亂搓好嗎,2,[-1.52148438 -1.76367188  3.875     ],0.9919748464295506
自韭會的拉高抓交替,0,[ 1.77148438 -0.02154541 -0.10131836],0.7574911821508078
救救十成空單+~老蘇,0,[ 1.88378906  0.87744141 -2.109375  ],0.7225470399459155
怕..,0,[ 2.38085938 -0.76416016  0.11383057],0.8720785631895371
請大家冷靜，感覺今天會開高走低,0,[ 5.19140625 -2.51757812 -1.32324219],0.998073365376638
自崩也不知道在嗨什麼 快點下去1字頭不要演,0,[ 4.63671875 -2.00195312 -1.16113281],0.9956759480822874
毆硬,2,[ 0.75878906 -1.08984375  1.44921875],0.6327908553170947
發哥撮700,0,[ 2.17578125 -0.84375    -0.0635376 ],0.8655347286070808
3552默默回100了！！！,1,[-2.48046875  3.48242188 -2.8828125 ],0.9957255460006352
金項鏈營收月減年增,1,[-2.10546875  2.26171875 -2.19140625],0.9762488412774901
鬼指還蠻正常的，沒狂飆,2,[-2.4765625  -0.67089844  2.171875  ],0.9364695287082946
無腦多睏霸數錢,1,[-2.63476562  3.87109375 -2.90820312],0.9973751779631106
超樂觀 歐印啦！！萬三來了,1,[-2.61523438  3.6015625  -2.68164062],0.9961518289336884
累積兩周的買盤要爆發了養了那麼久的空軍韭菜收割了,1,[-0.21960449  1.62011719 -2.08398438],0.8449628646430625
無腦多 賺錢好簡單,1,[-2.65429688  3.84179688 -2.88867188],0.9973039914711589
聯電開盤空無腦賺,0,[ 2.33398438  0.26733398 -1.50585938],0.8709996223991582
開高走高拉G盤,1,[-2.4375     3.6640625 -2.796875 ],0.9962117103346175
GG沒想像中強耶,1,[-1.57324219  1.46386719 -1.05664062],0.8862167516049533
別嚇我我書讀得少～,2,[-2.3046875  -1.35546875  4.0859375 ],0.9940253185967979
衝衝衝衝引擎發動～,1,[-2.66015625  3.85546875 -2.8515625 ],0.9973048654418609
QQVVVVVVVVVVVVVV,2,[-0.4230957   0.12359619  0.32324219],0.43608703596772974
華二哥搓這麼高,1,[-1.44628906  1.28417969 -1.50390625],0.8875259521014089
2368金像電 mom: -5.87% yoy: 20.76%,2,[-1.05664062 -1.54980469  2.65625   ],0.9621750442318596
中光電 9月自結 50E   YoY-1%,0,[ 2.96289062 -1.15136719 -0.22497559],0.9455389616394835
開平走高收最高 今天趨勢盤,1,[-2.63085938  3.59179688 -2.79492188],0.9963456628395785
嘉偉牌鐮刀在磨刀了 切腹還是割菜,0,[ 2.73242188 -1.29492188  0.0859375 ],0.9185084268158832
發哥你發啦,1,[-2.43945312  2.47070312 -1.234375  ],0.9690207627930061
今天誘多搓啦，等等就大力空下去了，老招,0,[ 4.78125    -1.97070312 -1.35253906],0.9966741538209536
合一假搓？還是要突破了？看下去,2,[-1.52832031 -0.96728516  2.66210938],0.9599950644644427
未看先猜等下台指近又是百點俱樂部 鬼指今天要拉權重股,1,[-3.04492188  3.0390625  -2.0078125 ],0.9913667109747095
吃小魚囉,1,[-0.93701172  0.77978516 -1.12011719],0.7523187224723025
9月營收一定拉高的啊   10月兩次連假就衰退了,0,[ 5.0234375  -2.32226562 -1.26074219],0.9974953429126606
開高走低預告在前～～,0,[ 5.0625     -2.3203125  -1.33300781],0.9977143486077372
今天不知道會不會成為嘎偉的代表作,2,[-1.86035156 -1.02539062  2.78515625],0.9692357581756027
萬三,1,[-0.02655029  0.76904297 -1.34667969],0.6361891544249186
華崩店 華二哥 有拉回找埋點,0,[ 2.5625     -0.07641602 -1.15917969],0.9127152494726428
美德又漲停嗎？媽祖顯神威？亂說入標普也漲停嗎？,1,[-2.9765625   3.2109375  -1.95605469],0.9923030521265123
gg又在騙,0,[ 2.50585938 -0.98046875 -0.01397705],0.9000204681433775
今天會套很多人,0,[ 5.2890625  -2.49609375 -1.44726562],0.99839970503067
各位最後上車機會!!好好把握,1,[-2.54492188  3.81054688 -3.00195312],0.9971708664092521
希望神教今天可以順利解套 想換個兩張紐約金,1,[-2.1484375   2.03515625 -1.57226562],0.9593565645099814
還好鬼指開的沒太誇張,2,[-1.85742188 -1.42578125  3.515625  ],0.9883527406963912
華崩有目標價嗎,0,[ 2.81445312 -1.81054688  0.31005859],0.9161463016605361
天天宋芬媞~~~嘻嘻,0,[ 1.35839844 -0.73291016  0.51318359],0.6439189563468989
台微體搓 13000張漲停 這是要幾根阿,1,[-2.53125     3.44921875 -2.734375  ],0.9954303358999381
台指今天又要漲百點了,1,[-2.58398438  3.8125     -2.93945312],0.9971720162291599
空單停損全力作多,1,[-0.94873047  2.33398438 -2.64257812],0.9574655748493734
華崩至少也要回到疫情前吧,0,[ 4.0234375  -1.34863281 -1.27539062],0.9904501267938435
湖人 熱火  這比分是???,2,[-2.50585938 -1.69238281  4.58203125],0.9972883214507947
華二哥開盤會漲停嗎,1,[-2.62304688  3.68554688 -2.81445312],0.9966869817349969
不要拉機盤啊 拜偷,1,[-0.28222656  0.80371094 -0.9375    ],0.6609852182663034
期貨開小高很好 今天空嘎空盤,1,[-0.88134766  2.171875   -2.6328125 ],0.9475100209295335
嘎拉給給，+~老師會加空嗎CC,1,[-0.06555176  0.74511719 -0.53515625],0.5805441546469874
國際中橡是打算將營收凹到最後一刻嘛= =,0,[ 4.69140625 -2.00390625 -1.1875    ],0.9959816730070302
不好意思想問一下 凡德收盤撥券還開盤呀,2,[-0.09832764 -0.45849609  1.76757812],0.7919491292479913
生華科怎了 戳崩,0,[ 5.26171875 -2.51757812 -1.4296875 ],0.9983429086814029
大立光要破3000了嗎,1,[-2.37304688  3.2421875  -2.61328125],0.9935359076354797
音箱有夠廢,0,[ 5.28125    -2.609375   -1.43554688],0.9984178624184847
解藥川皇定調了嗎？生華科？,2,[-1.75976562 -1.14257812  3.0234375 ],0.9766739981156198
GG都開盤才狂飆的,1,[-1.03222656  0.68701172 -0.33203125],0.6492904407730168
發哥搓漲停  笑死,1,[-1.45800781  1.17089844 -1.16503906],0.8555219316996722
3552要重返榮耀了？！,1,[-2.59375     3.58398438 -2.796875  ],0.9962453596324816
發哥搓漲停，大立光搓跌停，真有趣,0,[ 2.80078125 -0.48144531 -1.11328125],0.9456230616551767
開60幾那盤中應該會漲到百點以上，到萬三再壓回,1,[-1.33691406  2.2734375  -2.57421875],0.9662871263620795
大力肛？！,2,[ 0.78662109 -0.75634766  1.2421875 ],0.5650923082835186
新舊窮鬼 繼續放空填燃料,0,[ 1.64550781 -0.56054688  0.17712402],0.7460283128487701
什麼鬼啊！大立光給我看這個,2,[-0.40136719 -0.81787109  1.82226562],0.847768871878112
萬三放空一輩子的驕傲,1,[ 1.00195312  1.25585938 -1.64160156],0.546171231883443
純安營收要噴了，難怪漲停,1,[-2.55664062  3.9140625  -3.0078125 ],0.9974722892019845
+~老師救救我的空單,1,[ 0.79541016  1.73632812 -1.96679688],0.7067558357420708
車用超強勢的,1,[-2.91015625  2.35546875 -0.81689453],0.9550454272879875
萬三摸的到嗎,2,[-1.03515625  0.50195312  0.51220703],0.45400748945037195
空軍最後自嗨時間,1,[-0.05889893  1.40917969 -1.89941406],0.78930632236328
美利達???,2,[-0.65185547 -1.83789062  3.05273438],0.9688729861582598
今天一定會上萬三打卡啦，上班到幾點就不一定了,1,[-3.29296875  2.23828125 -0.72216797],0.9471879456920564
嘉偉老師大獲全勝,2,[-2.54296875 -1.07519531  4.0859375 ],0.9929926426641437
是說大力肛現在月k架構 跟之前賣廠王200附近大概87分像 月底應該會有不少盤中零股韭菜上車 我應該也是其中之一XD,1,[ 0.95703125  1.34472656 -2.05078125],0.584063498714423
大立光是要一天20趴解成就嗎,2,[-2.58398438  0.41259766  1.31738281],0.7018316792528129
萬三放空就對了,0,[ 3.41015625 -0.67480469 -1.5       ],0.976376442169783
智崩有種不要抽單阿,0,[ 2.80273438 -0.84765625 -0.54296875],0.9423148672023303
音箱根本垃圾阿,0,[ 5.15625    -2.61132812 -1.35058594],0.9980872318153442
大富翁比賽又開始了耶 笑死,2,[-1.85351562 -1.44726562  3.828125  ],0.991548122569355
湖人也被超賽贏超過30分啊,2,[-2.546875   -0.53027344  2.28515625],0.9364617281396432
投信大哥救救我,0,[ 5.2734375  -2.58203125 -1.58203125],0.9985607704290447
假戳大立光 嚇嚇他們..,2,[ 0.84179688 -1.5078125   1.80761719],0.7057216598276367
紅明顯想問一下 凡德收盤撥券還開盤呀 謝謝,1,[-2.52148438  1.4140625  -0.53417969],0.8605412112010673
大力肛快繼續跌 月底我要買零股==,0,[ 2.87109375 -0.25634766 -1.33398438],0.9445105555284047
cc,2,[-2.18359375 -1.71777344  4.6953125 ],0.9973378807186034
連假壓寶 3691 等下好像有點嗨,1,[-0.85791016  1.66699219 -2.20117188],0.9082958771929084
鬼指下山了！,0,[ 5.3046875  -2.61328125 -1.48730469],0.9985153364093464
99大立光,0,[ 5.3203125  -2.57421875 -1.671875  ],0.9987098560787966
原相亂搓,2,[-2.20703125 -1.51660156  4.24609375],0.9953039365132842
大立光期指那堆是假單還是真的,2,[-1.63085938 -1.54589844  3.69140625],0.9899066709543681
老師是押10成空單嗎?,1,[-0.45239258  0.67285156 -0.2734375 ],0.5838556631002079
大立光翻綠,0,[ 5.2421875  -2.58984375 -1.43066406],0.9983411507452207
感覺是拉積盤,1,[-2.71289062  3.640625   -2.6953125 ],0.9965001903822889
台積又在亂拉,1,[-2.60546875  3.63085938 -2.80078125],0.9964458412155467
台股準備創新高 還沒上車的趕快上車,1,[-2.54492188  3.84765625 -3.00195312],0.9972736486685146
台積77777777,2,[-0.45385742 -1.06738281  1.83105469],0.8643847203464381
原相跌停QQ,0,[ 5.29296875 -2.55078125 -1.46679688],0.9984507075851693
合一下去就是爽,0,[ 4.1875     -1.9296875  -0.81640625],0.9911624722223351
假消息拉抬看能拉多高XD,1,[-2.09179688  2.25390625 -2.109375  ],0.9749449690479449
發哥又要發爐啦！,1,[-2.671875   2.7890625 -1.46875  ],0.9819297446068184
台股摸好幾次萬三都崩 今天是不是出貨盤呀,0,[ 5.1328125  -2.296875   -1.46582031],0.9980482148155282
合一假搓到綠，效屬倫,0,[ 4.5703125  -2.10351562 -0.84130859],0.9943046729662116
看下去,0,[ 5.09375    -2.58398438 -1.08886719],0.9974783358765594
3037噴噴噴3037 噴噴噴,1,[-2.5859375   3.95898438 -3.00390625],0.997621915339056
